Date,Symbol,Open,High,Low,Close,Volume
2017-10-25,NIFTY50,13728.49,13803.95,13673.83,13801.58,346290928
2017-10-26,NIFTY50,13822.06,13899.59,13693.25,13738.46,232716385
2017-10-27,NIFTY50,13720.72,13783.4,13668.76,13734.15,384729605
2017-10-30,NIFTY50,13723.7,13752.28,13601.18,13645.37,210884039
2017-10-31,NIFTY50,13632.26,13657.09,13541.32,13541.33,240191345
2017-11-01,NIFTY50,13514.7,13589.47,13287.05,13362.97,459616284
2017-11-02,NIFTY50,13378.9,13436.56,13314.94,13388.6,452842278
2017-11-03,NIFTY50,13391.85,13423.57,13229.93,13242.91,398323592
2017-11-06,NIFTY50,13220.62,13312.81,13179.64,13263.05,300457641
2017-11-07,NIFTY50,13279.43,13312.33,13192.24,13260.14,248472163
2017-11-08,NIFTY50,13257.77,13495.98,13202.05,13459.41,476374788
2017-11-09,NIFTY50,13435.17,13741.55,13420.18,13697.59,241167454
2017-11-10,NIFTY50,13694.21,13850.78,13686.8,13850.1,175486674
2017-11-13,NIFTY50,13839.66,13906.04,13688.51,13770.97,421730758
2017-11-14,NIFTY50,13747.85,13948.67,13735.8,13886.14,317587950
2017-11-15,NIFTY50,13884.48,13993.23,13814.37,13977.12,378107770
2017-11-16,NIFTY50,13992.11,14063.11,13927.36,14042.14,405853387
2017-11-17,NIFTY50,14025.24,14334.33,14017.33,14271.36,304663720
2017-11-20,NIFTY50,14260.64,14288.28,14154.86,14208.49,180253931
2017-11-21,NIFTY50,14187.02,14227.98,14090.93,14116.24,365805586
2017-11-22,NIFTY50,14100.31,14175.1,14046.76,14165.5,335535974
2017-11-23,NIFTY50,14170.3,14313.1,14149.63,14279.19,186393435
2017-11-24,NIFTY50,14289.95,14303.24,14168.38,14234.21,292464519
2017-11-27,NIFTY50,14240.96,14539.57,14155.77,14458.82,210997785
2017-11-28,NIFTY50,14470.46,14539.18,14254.04,14264.8,311805988
2017-11-29,NIFTY50,14273.06,14302.8,14004.05,14079.39,286560239
2017-11-30,NIFTY50,14092.03,14113.22,13815.6,13818.87,456096955
2017-12-01,NIFTY50,13818.33,13865.31,13643.93,13688.58,354301829
2017-12-04,NIFTY50,13706.73,13781.93,13632.97,13678.48,188357653
2017-12-05,NIFTY50,13695.96,13740.46,13508.88,13545.79,462536433
2017-12-06,NIFTY50,13519.71,13692.55,13456.76,13622.52,293956146
2017-12-07,NIFTY50,13647.97,13876.43,13632.43,13808.57,474088562
2017-12-08,NIFTY50,13796.59,13903.19,13769.93,13869.09,210516226
2017-12-11,NIFTY50,13887.68,14023.24,13814.9,14012.33,285187294
2017-12-12,NIFTY50,13986.09,14173.93,13953.48,14119.56,444625923
2017-12-13,NIFTY50,14105.78,14136.79,14028.92,14080.12,193304049
2017-12-14,NIFTY50,14088.89,14513.26,14018.55,14432.87,501822430
2017-12-15,NIFTY50,14436.22,14605.9,14400.19,14524.13,370157349
2017-12-18,NIFTY50,14530.93,14664.51,14466.91,14618.11,333420106
2017-12-19,NIFTY50,14619.25,14700.32,14598.99,14691.4,374763977
2017-12-20,NIFTY50,14676.63,14731.7,14431.36,14446.87,524491219
2017-12-21,NIFTY50,14454.88,14628.15,14415.09,14596.8,418646204
2017-12-22,NIFTY50,14578.14,14673.2,14548.61,14637.93,241539907
2017-12-25,NIFTY50,14663.31,14742.71,14470.51,14518.43,350771764
2017-12-26,NIFTY50,14526.17,14598.17,14428.66,14456.72,291106380
2017-12-27,NIFTY50,14472.08,14576.85,14450.02,14496.29,403638244
2017-12-28,NIFTY50,14509.42,14594.99,14312.09,14363.43,467107025
2017-12-29,NIFTY50,14335.08,14666.74,14316.6,14580.62,367309288
2018-01-01,NIFTY50,14591.69,14779.07,14543.21,14754.64,502221402
2018-01-02,NIFTY50,14730.69,14771.38,14613.89,14627.59,317430855
2018-01-03,NIFTY50,14611.97,14683.07,14455.09,14463.07,405651546
2018-01-04,NIFTY50,14438.61,14527.47,14396.81,14499.22,422442954
2018-01-05,NIFTY50,14503.64,14582.63,14422.47,14474.16,316652123
2018-01-08,NIFTY50,14467.3,14675.41,14387.28,14607.03,359774305
2018-01-09,NIFTY50,14602.16,14772.69,14525.95,14696.17,288299450
2018-01-10,NIFTY50,14721.37,14821.24,14665.53,14765.08,187456024
2018-01-11,NIFTY50,14767.44,14994.2,14722.93,14980.76,307765119
2018-01-12,NIFTY50,15010.56,15098.02,14793.12,14860.24,454839756
2018-01-15,NIFTY50,14877.27,14890.48,14555.66,14585.08,480552485
2018-01-16,NIFTY50,14579.2,14738.77,14535.3,14731.25,242041789
2018-01-17,NIFTY50,14713.46,14748.36,14585.27,14635.44,459513289
2018-01-18,NIFTY50,14651.65,14880.43,14570.41,14851.61,227360684
2018-01-19,NIFTY50,14843.61,14860.57,14575.61,14605.8,189973732
2018-01-22,NIFTY50,14597.02,14733.42,14526.71,14661.15,236937034
2018-01-23,NIFTY50,14645.52,14887.23,14631.82,14826.27,218152854
2018-01-24,NIFTY50,14852.89,15194.34,14775.47,15110.32,362778474
2018-01-25,NIFTY50,15086.82,15127.56,14969.69,14971.73,286260308
2018-01-26,NIFTY50,14974.51,15072.21,14925.2,15004.66,230852716
2018-01-29,NIFTY50,14997.25,15078.78,14904.42,14951.68,297286009
2018-01-30,NIFTY50,14968.97,15024.47,14896.98,14901.72,159635391
2018-01-31,NIFTY50,14911.44,14993.11,14700.67,14732.51,231533577
2018-02-01,NIFTY50,14741.32,15024.85,14707.64,15004.04,240975260
2018-02-02,NIFTY50,15009.86,15017.79,14929.17,14947.0,410928171
2018-02-05,NIFTY50,14919.48,15002.04,14890.75,14918.04,421033538
2018-02-06,NIFTY50,14908.9,15063.28,14852.97,15031.54,297871731
2018-02-07,NIFTY50,15018.06,15056.58,14994.84,15050.98,362489413
2018-02-08,NIFTY50,15022.65,15135.29,14997.4,15085.06,236688110
2018-02-09,NIFTY50,15063.17,15129.14,14881.04,14927.68,300487285
2018-02-12,NIFTY50,14923.29,14951.26,14712.61,14766.24,433446877
2018-02-13,NIFTY50,14744.89,14862.66,14674.11,14814.54,231478437
2018-02-14,NIFTY50,14815.95,14827.97,14673.02,14761.21,236133561
2018-02-15,NIFTY50,14741.02,14747.01,14602.83,14649.67,229695136
2018-02-16,NIFTY50,14628.9,14795.41,14600.93,14792.8,408658325
2018-02-19,NIFTY50,14807.33,14880.33,14729.95,14786.45,298267929
2018-02-20,NIFTY50,14764.66,14899.11,14677.31,14896.77,315151199
2018-02-21,NIFTY50,14902.51,14923.16,14793.3,14795.62,205750669
2018-02-22,NIFTY50,14795.75,14849.44,14619.33,14682.06,377689502
2018-02-23,NIFTY50,14680.52,14694.95,14473.87,14493.55,416784085
2018-02-26,NIFTY50,14480.2,14636.7,14415.71,14600.51,278003083
2018-02-27,NIFTY50,14625.46,14788.54,14549.37,14701.6,441632530
2018-02-28,NIFTY50,14724.39,14827.06,14655.82,14789.12,375298504
2018-03-01,NIFTY50,14815.1,14865.94,14658.9,14706.2,180245083
2018-03-02,NIFTY50,14725.44,14729.19,14473.52,14560.52,470921777
2018-03-05,NIFTY50,14533.69,14754.55,14466.96,14720.33,195833050
2018-03-06,NIFTY50,14742.96,14811.4,14465.34,14490.2,276806038
2018-03-07,NIFTY50,14464.38,14509.24,14347.52,14359.77,427831867
2018-03-08,NIFTY50,14341.38,14391.76,13991.69,14067.17,533689499
2018-03-09,NIFTY50,14064.41,14079.5,13795.64,13844.68,299283678
2018-03-12,NIFTY50,13834.93,13960.49,13775.87,13906.38,248652619
2018-03-13,NIFTY50,13884.92,14027.03,13854.68,13989.31,456937757
2018-03-14,NIFTY50,14015.9,14067.37,13966.17,13979.59,448559881
2018-03-15,NIFTY50,14002.64,14054.54,13947.23,14007.01,235102030
2018-03-16,NIFTY50,14022.09,14173.75,13996.17,14169.38,434744639
2018-03-19,NIFTY50,14191.97,14347.46,14191.67,14265.25,305231015
2018-03-20,NIFTY50,14265.18,14334.29,13818.85,13869.44,530056434
2018-03-21,NIFTY50,13868.09,13902.22,13679.78,13686.3,173801831
2018-03-22,NIFTY50,13692.86,13738.66,13417.11,13483.88,202332417
2018-03-23,NIFTY50,13475.74,13723.34,13473.11,13711.38,362566213
2018-03-26,NIFTY50,13689.93,13965.33,13676.68,13882.55,340461274
2018-03-27,NIFTY50,13887.83,13953.43,13827.04,13841.77,406044303
2018-03-28,NIFTY50,13816.07,13879.78,13757.54,13784.23,368133906
2018-03-29,NIFTY50,13803.16,13808.54,13755.84,13794.81,217163805
2018-03-30,NIFTY50,13796.3,13839.73,13726.37,13783.92,182668329
2018-04-02,NIFTY50,13791.03,13872.72,13715.2,13755.12,310537233
2018-04-03,NIFTY50,13741.9,13907.42,13690.51,13859.59,236320382
2018-04-04,NIFTY50,13872.29,13913.72,13669.29,13735.88,299482912
2018-04-05,NIFTY50,13708.49,13851.45,13657.05,13849.45,230948493
2018-04-06,NIFTY50,13855.84,13917.42,13852.06,13882.88,345869308
2018-04-09,NIFTY50,13855.75,13872.47,13773.64,13796.96,197957751
2018-04-10,NIFTY50,13787.24,13787.75,13546.15,13602.12,380328959
2018-04-11,NIFTY50,13627.16,13695.19,13432.95,13448.61,368834643
2018-04-12,NIFTY50,13447.23,13450.1,13392.79,13403.71,241215409
2018-04-13,NIFTY50,13405.69,13532.67,13342.63,13505.51,400512341
2018-04-16,NIFTY50,13506.65,13604.18,13451.69,13558.22,465544351
2018-04-17,NIFTY50,13568.28,13666.87,13495.98,13601.62,350713287
2018-04-18,NIFTY50,13620.16,13813.83,13589.49,13785.78,495982159
2018-04-19,NIFTY50,13779.69,13828.9,13651.6,13722.79,329924321
2018-04-20,NIFTY50,13697.08,13731.09,13645.19,13686.01,285022457
2018-04-23,NIFTY50,13675.21,13823.17,13660.85,13779.76,374942204
2018-04-24,NIFTY50,13802.54,13839.29,13799.72,13801.79,415667831
2018-04-25,NIFTY50,13792.96,13881.36,13720.64,13841.21,325667749
2018-04-26,NIFTY50,13861.8,13974.29,13783.78,13905.7,231559639
2018-04-27,NIFTY50,13899.44,14214.27,13889.78,14140.9,370567142
2018-04-30,NIFTY50,14146.23,14153.62,14088.31,14127.89,176379173
2018-05-01,NIFTY50,14141.76,14165.19,14077.41,14163.28,269240283
2018-05-02,NIFTY50,14150.63,14268.58,14113.18,14241.31,224907055
2018-05-03,NIFTY50,14219.35,14450.08,14171.6,14367.47,223119844
2018-05-04,NIFTY50,14357.04,14369.24,14170.92,14231.06,330758556
2018-05-07,NIFTY50,14220.33,14381.67,14174.2,14305.08,186451878
2018-05-08,NIFTY50,14315.13,14324.22,14037.14,14041.67,448738112
2018-05-09,NIFTY50,14063.65,14116.76,13938.74,13996.7,401827534
2018-05-10,NIFTY50,14014.47,14074.41,13896.81,13952.98,450044406
2018-05-11,NIFTY50,13967.73,14272.21,13959.95,14223.75,479300723
2018-05-14,NIFTY50,14231.97,14297.42,14082.22,14122.09,289455813
2018-05-15,NIFTY50,14108.43,14369.23,14092.91,14337.96,377380955
2018-05-16,NIFTY50,14335.28,14416.4,14294.4,14413.78,356586534
2018-05-17,NIFTY50,14401.22,14544.71,14351.57,14514.36,452198967
2018-05-18,NIFTY50,14531.58,14670.6,14474.96,14641.98,339649199
2018-05-21,NIFTY50,14636.91,14691.43,14474.06,14521.81,442538109
2018-05-22,NIFTY50,14540.04,14591.6,14357.44,14425.32,409224773
2018-05-23,NIFTY50,14436.52,14451.51,14294.26,14351.92,432184085
2018-05-24,NIFTY50,14341.89,14350.3,14086.87,14124.61,365326028
2018-05-25,NIFTY50,14102.5,14236.68,14037.23,14167.48,364153358
2018-05-28,NIFTY50,14142.63,14161.09,14038.86,14050.57,162484860
2018-05-29,NIFTY50,14047.93,14072.5,13952.28,14004.0,402995539
2018-05-30,NIFTY50,13993.73,14041.61,13833.84,13910.06,334533862
2018-05-31,NIFTY50,13922.18,14043.24,13839.46,13966.55,160627866
2018-06-01,NIFTY50,13985.97,14057.51,13836.34,13841.52,484488732
2018-06-04,NIFTY50,13844.85,13962.85,13835.73,13881.34,310183553
2018-06-05,NIFTY50,13892.57,13927.01,13866.05,13894.15,358788134
2018-06-06,NIFTY50,13878.1,13892.54,13726.21,13737.67,498664579
2018-06-07,NIFTY50,13756.35,13917.21,13674.02,13904.34,243779642
2018-06-08,NIFTY50,13877.4,14210.09,13836.88,14148.85,452081224
2018-06-11,NIFTY50,14128.32,14243.67,14055.41,14175.12,385576239
2018-06-12,NIFTY50,14170.82,14240.55,14023.44,14055.89,294004927
2018-06-13,NIFTY50,14060.27,14131.71,13848.53,13868.23,475352873
2018-06-14,NIFTY50,13872.46,14068.4,13869.31,14065.58,467718325
2018-06-15,NIFTY50,14064.54,14215.23,14052.55,14156.58,460602970
2018-06-18,NIFTY50,14172.37,14226.87,14165.72,14187.29,201769002
2018-06-19,NIFTY50,14196.59,14253.55,13982.05,14039.68,485207294
2018-06-20,NIFTY50,14014.56,14043.45,13946.26,14011.71,409722672
2018-06-21,NIFTY50,14015.86,14185.15,13986.18,14156.99,340123302
2018-06-22,NIFTY50,14180.93,14434.63,14119.08,14370.01,333434707
2018-06-25,NIFTY50,14350.99,14355.43,13975.03,14058.57,200341027
2018-06-26,NIFTY50,14058.89,14321.03,14035.45,14248.24,250993318
2018-06-27,NIFTY50,14234.39,14297.71,14182.06,14233.62,233511864
2018-06-28,NIFTY50,14215.14,14281.89,14135.59,14155.65,260606318
2018-06-29,NIFTY50,14146.75,14227.46,14134.44,14220.26,243382309
2018-07-02,NIFTY50,14215.31,14260.76,14158.96,14228.05,241123950
2018-07-03,NIFTY50,14219.23,14274.03,14146.64,14211.06,214809424
2018-07-04,NIFTY50,14209.71,14250.31,13818.99,13898.06,531899756
2018-07-05,NIFTY50,13891.95,13913.84,13769.01,13812.97,406869757
2018-07-06,NIFTY50,13810.14,14227.51,13730.45,14169.82,216462152
2018-07-09,NIFTY50,14161.54,14233.27,13840.37,13891.25,354606095
2018-07-10,NIFTY50,13868.93,13931.07,13836.38,13876.59,282767610
2018-07-11,NIFTY50,13859.65,13887.71,13737.78,13794.92,261105575
2018-07-12,NIFTY50,13767.79,14006.06,13733.82,14000.35,496333782
2018-07-13,NIFTY50,13984.64,14008.41,13723.87,13739.79,193009201
2018-07-16,NIFTY50,13744.96,13940.03,13727.08,13865.66,235116771
2018-07-17,NIFTY50,13885.43,13962.57,13830.74,13951.69,264659541
2018-07-18,NIFTY50,13937.93,13976.98,13858.88,13937.17,397536015
2018-07-19,NIFTY50,13933.1,14010.21,13868.74,13934.68,324205043
2018-07-20,NIFTY50,13922.26,13988.04,13889.8,13982.8,188537767
2018-07-23,NIFTY50,13964.79,14078.99,13882.73,14073.13,274381890
2018-07-24,NIFTY50,14072.68,14149.41,14007.77,14137.2,279413502
2018-07-25,NIFTY50,14133.9,14269.88,14130.94,14247.74,202486699
2018-07-26,NIFTY50,14244.66,14330.29,14231.94,14253.62,151086233
2018-07-27,NIFTY50,14240.3,14300.12,14156.97,14234.23,154055520
2018-07-30,NIFTY50,14233.7,14423.01,14161.62,14385.37,207557136
2018-07-31,NIFTY50,14411.5,14614.87,14369.82,14543.49,485466341
2018-08-01,NIFTY50,14554.07,14589.05,14462.95,14518.02,202155500
2018-08-02,NIFTY50,14508.74,14716.8,14442.54,14642.9,331962033
2018-08-03,NIFTY50,14615.92,14741.06,14599.17,14707.16,375210197
2018-08-06,NIFTY50,14698.88,14706.37,14613.55,14669.25,258207227
2018-08-07,NIFTY50,14682.14,14825.13,14639.04,14772.57,196766912
2018-08-08,NIFTY50,14772.56,14858.08,14648.15,14719.84,164483291
2018-08-09,NIFTY50,14736.79,15067.32,14726.34,15063.45,531419732
2018-08-10,NIFTY50,15086.0,15099.48,14940.06,14992.17,197599980
2018-08-13,NIFTY50,15001.4,15272.39,14918.77,15229.33,202207197
2018-08-14,NIFTY50,15199.74,15257.44,15009.66,15091.57,220526079
2018-08-15,NIFTY50,15097.07,15258.72,15087.44,15184.22,442494597
2018-08-16,NIFTY50,15157.68,15176.11,15050.64,15081.17,390653448
2018-08-17,NIFTY50,15085.75,15313.12,15010.04,15300.52,302944601
2018-08-20,NIFTY50,15290.45,15301.53,15205.63,15218.52,392865999
2018-08-21,NIFTY50,15198.13,15220.35,14986.03,15038.55,247810274
2018-08-22,NIFTY50,15045.31,15292.43,15043.9,15221.4,461466699
2018-08-23,NIFTY50,15247.35,15618.29,15193.03,15552.34,368058233
2018-08-24,NIFTY50,15569.3,15693.31,15550.04,15628.39,309912116
2018-08-27,NIFTY50,15655.77,15713.13,15488.07,15491.57,268229269
2018-08-28,NIFTY50,15466.04,15542.73,15379.23,15407.07,395278210
2018-08-29,NIFTY50,15383.5,15506.48,15374.67,15457.3,355518950
2018-08-30,NIFTY50,15457.77,15587.08,15399.67,15543.78,276370352
2018-08-31,NIFTY50,15562.22,15697.05,15471.78,15632.78,427870232
2018-09-03,NIFTY50,15659.21,15739.17,15624.99,15734.07,279532135
2018-09-04,NIFTY50,15753.27,15824.96,15639.6,15643.67,188398971
2018-09-05,NIFTY50,15661.53,15722.71,15650.62,15677.08,282227933
2018-09-06,NIFTY50,15666.17,15684.85,15520.34,15583.62,344216464
2018-09-07,NIFTY50,15566.66,15808.51,15528.12,15786.05,290779638
2018-09-10,NIFTY50,15784.22,15877.64,15699.89,15831.63,234391795
2018-09-11,NIFTY50,15811.24,15846.67,15592.38,15635.32,285759777
2018-09-12,NIFTY50,15616.7,15795.02,15551.84,15782.97,199214620
2018-09-13,NIFTY50,15780.8,16013.27,15708.81,15973.19,300336623
2018-09-14,NIFTY50,15991.69,16052.91,15862.69,15921.11,249099082
2018-09-17,NIFTY50,15903.9,15943.18,15729.16,15778.55,290037198
2018-09-18,NIFTY50,15764.62,15934.98,15694.98,15865.48,297981277
2018-09-19,NIFTY50,15847.87,15936.06,15553.24,15642.05,174234669
2018-09-20,NIFTY50,15672.79,15907.59,15625.37,15837.89,425939229
2018-09-21,NIFTY50,15856.77,15934.91,15634.63,15677.19,307445069
2018-09-24,NIFTY50,15689.3,15728.95,15668.78,15690.67,345361996
2018-09-25,NIFTY50,15664.98,15710.08,15529.75,15558.2,430056671
2018-09-26,NIFTY50,15528.6,15606.28,15456.69,15563.81,368950909
2018-09-27,NIFTY50,15571.7,15825.24,15571.58,15758.69,211490560
2018-09-28,NIFTY50,15760.64,15788.68,15619.65,15690.53,460300908
2018-10-01,NIFTY50,15702.12,15797.88,15670.49,15739.29,185002798
2018-10-02,NIFTY50,15730.73,15896.79,15694.58,15891.87,438595539
2018-10-03,NIFTY50,15871.23,15924.44,15794.51,15800.86,274788706
2018-10-04,NIFTY50,15803.36,15864.91,15586.85,15656.12,286689926
2018-10-05,NIFTY50,15644.88,15755.25,15597.61,15670.82,380598416
2018-10-08,NIFTY50,15661.12,15944.09,15611.63,15897.71,247135332
2018-10-09,NIFTY50,15918.4,16004.31,15680.39,15723.03,385844677
2018-10-10,NIFTY50,15742.45,15913.43,15736.26,15824.1,421261689
2018-10-11,NIFTY50,15803.77,15894.63,15567.33,15574.52,276067126
2018-10-12,NIFTY50,15574.3,15656.06,15455.6,15504.04,169521962
2018-10-15,NIFTY50,15506.61,15750.01,15474.35,15737.54,446776379
2018-10-16,NIFTY50,15717.97,15862.27,15642.33,15860.18,462397262
2018-10-17,NIFTY50,15850.2,15911.64,15716.48,15747.31,465560499
2018-10-18,NIFTY50,15734.97,15747.43,15597.55,15671.78,253818573
2018-10-19,NIFTY50,15663.75,15720.85,15584.28,15693.72,232853637
2018-10-22,NIFTY50,15672.77,15759.67,15427.68,15493.86,341745820
2018-10-23,NIFTY50,15506.75,15708.39,15432.84,15623.58,256380020
2018-10-24,NIFTY50,15612.12,15885.82,15587.73,15873.77,288933396
2018-10-25,NIFTY50,15884.28,15977.49,15795.46,15809.49,406570919
2018-10-26,NIFTY50,15796.95,15991.48,15758.6,15903.65,443025549
2018-10-29,NIFTY50,15930.87,16029.6,15838.14,16014.6,474128594
2018-10-30,NIFTY50,16027.76,16073.34,15977.45,16005.28,230297646
2018-10-31,NIFTY50,16032.31,16064.89,15988.03,15998.81,408796017
2018-11-01,NIFTY50,16002.07,16080.31,15963.51,16050.64,276998837
2018-11-02,NIFTY50,16022.07,16282.25,15965.98,16219.83,297646480
2018-11-05,NIFTY50,16200.09,16246.88,16117.52,16238.74,199205230
2018-11-06,NIFTY50,16238.12,16296.89,16169.38,16219.16,182261322
2018-11-07,NIFTY50,16196.32,16279.29,16147.18,16183.07,357953524
2018-11-08,NIFTY50,16170.65,16213.88,15880.36,15933.99,306710909
2018-11-09,NIFTY50,15965.39,16042.38,15800.43,15827.84,402694358
2018-11-12,NIFTY50,15849.09,15905.95,15718.73,15732.28,331680882
2018-11-13,NIFTY50,15762.91,15868.48,15672.11,15862.19,380785027
2018-11-14,NIFTY50,15888.48,15928.0,15537.72,15589.71,261906630
2018-11-15,NIFTY50,15576.58,15774.51,15499.68,15728.21,339861813
2018-11-16,NIFTY50,15731.94,15775.69,15702.9,15705.43,153505312
2018-11-19,NIFTY50,15714.26,15774.28,15611.39,15623.03,320426096
2018-11-20,NIFTY50,15634.77,15657.73,15423.0,15434.05,334975975
2018-11-21,NIFTY50,15440.16,15646.29,15395.64,15612.41,428500093
2018-11-22,NIFTY50,15610.91,15675.94,15553.6,15564.77,438134055
2018-11-23,NIFTY50,15549.79,15742.36,15536.16,15687.62,428897058
2018-11-26,NIFTY50,15666.49,15770.46,15627.05,15744.7,353530784
2018-11-27,NIFTY50,15753.45,15760.72,15638.42,15656.62,262275158
2018-11-28,NIFTY50,15635.78,15666.04,15545.48,15575.03,327877799
2018-11-29,NIFTY50,15566.47,15616.38,15472.59,15505.3,237326982
2018-11-30,NIFTY50,15497.43,15542.52,15049.81,15080.6,302585810
2018-12-03,NIFTY50,15063.78,15277.26,14982.7,15260.0,483624323
2018-12-04,NIFTY50,15272.35,15345.89,15209.15,15247.33,192603881
2018-12-05,NIFTY50,15217.89,15490.37,15154.8,15458.07,255680290
2018-12-06,NIFTY50,15464.11,15608.04,15432.37,15536.86,329558317
2018-12-07,NIFTY50,15519.6,15779.76,15506.35,15699.05,299998679
2018-12-10,NIFTY50,15729.26,15803.48,15657.25,15763.3,218574457
2018-12-11,NIFTY50,15779.53,15826.74,15769.32,15822.7,441711638
2018-12-12,NIFTY50,15848.56,15852.67,15650.71,15679.08,169630384
2018-12-13,NIFTY50,15705.43,15728.08,15620.51,15708.72,253914381
2018-12-14,NIFTY50,15686.45,15917.9,15660.34,15846.95,366375054
2018-12-17,NIFTY50,15864.75,16046.33,15816.69,15987.53,203249668
2018-12-18,NIFTY50,15956.45,15977.23,15688.68,15706.73,354244554
2018-12-19,NIFTY50,15675.59,15789.28,15588.66,15720.86,424474430
2018-12-20,NIFTY50,15733.32,15750.8,15581.04,15644.26,217736287
2018-12-21,NIFTY50,15636.73,15656.83,15461.94,15483.08,232279243
2018-12-24,NIFTY50,15480.97,15529.25,15401.41,15447.37,351878304
2018-12-25,NIFTY50,15418.98,15449.34,15328.73,15339.38,323393892
2018-12-26,NIFTY50,15350.85,15428.32,15309.68,15330.46,370801896
2018-12-27,NIFTY50,15311.37,15484.57,15234.1,15478.11,444419620
2018-12-28,NIFTY50,15447.94,15512.49,15385.65,15450.0,369387587
2018-12-31,NIFTY50,15424.35,15437.62,15317.55,15354.46,217264865
2019-01-01,NIFTY50,15334.11,15483.11,15315.79,15449.39,273437590
2019-01-02,NIFTY50,15426.08,15684.13,15358.96,15605.65,329824419
2019-01-03,NIFTY50,15611.5,15694.45,15536.47,15623.55,369059830
2019-01-04,NIFTY50,15651.69,15744.42,15476.32,15523.95,243727782
2019-01-07,NIFTY50,15508.47,15660.93,15450.0,15614.34,235208651
2019-01-08,NIFTY50,15634.97,15681.7,15588.74,15591.24,249792852
2019-01-09,NIFTY50,15569.58,15627.68,15500.95,15509.91,201047110
2019-01-10,NIFTY50,15509.43,15552.79,15356.79,15383.89,451215471
2019-01-11,NIFTY50,15374.26,15457.35,15323.84,15378.03,167599883
2019-01-14,NIFTY50,15354.6,15441.1,15276.03,15399.51,393009408
2019-01-15,NIFTY50,15403.0,15665.42,15374.99,15584.97,266802054
2019-01-16,NIFTY50,15598.42,15755.05,15588.18,15709.11,446290347
2019-01-17,NIFTY50,15713.65,15758.52,15582.16,15662.45,434559556
2019-01-18,NIFTY50,15668.15,15703.67,15575.97,15639.45,307151323
2019-01-21,NIFTY50,15610.99,15946.81,15578.32,15867.13,188381323
2019-01-22,NIFTY50,15859.55,15900.29,15702.35,15796.37,387705952
2019-01-23,NIFTY50,15780.42,15841.78,15632.82,15688.59,197798344
2019-01-24,NIFTY50,15667.87,15805.98,15664.36,15755.09,392783860
2019-01-25,NIFTY50,15740.38,15958.14,15684.85,15891.78,347684899
2019-01-28,NIFTY50,15896.39,15973.49,15726.91,15736.36,286027674
2019-01-29,NIFTY50,15753.03,15785.13,15465.41,15522.67,391920583
2019-01-30,NIFTY50,15531.08,15631.45,15524.06,15540.62,442735978
2019-01-31,NIFTY50,15528.03,15581.46,15448.03,15522.97,201634148
2019-02-01,NIFTY50,15528.68,15554.15,15371.63,15424.05,462839780
2019-02-04,NIFTY50,15442.29,15536.22,15414.33,15475.72,321431589
2019-02-05,NIFTY50,15457.16,15494.47,15241.04,15298.41,438391847
2019-02-06,NIFTY50,15321.71,15379.43,15134.33,15181.35,269287758
2019-02-07,NIFTY50,15209.41,15290.87,15166.77,15223.08,447986272
2019-02-08,NIFTY50,15247.85,15372.33,15181.38,15286.6,189749859
2019-02-11,NIFTY50,15265.07,15278.85,15122.15,15184.59,331978314
2019-02-12,NIFTY50,15206.46,15289.6,15062.93,15120.44,387116902
2019-02-13,NIFTY50,15099.91,15162.14,15052.04,15073.39,286685693
2019-02-14,NIFTY50,15058.05,15262.16,15016.12,15186.78,413043997
2019-02-15,NIFTY50,15168.68,15375.91,15166.03,15350.79,331432607
2019-02-18,NIFTY50,15372.44,15506.62,15327.63,15417.47,167667534
2019-02-19,NIFTY50,15405.99,15732.97,15400.11,15704.89,437209649
2019-02-20,NIFTY50,15729.12,15766.57,15600.04,15679.05,229172538
2019-02-21,NIFTY50,15679.06,15690.41,15396.14,15457.75,492970316
2019-02-22,NIFTY50,15441.55,15658.68,15366.81,15647.2,366835360
2019-02-25,NIFTY50,15666.34,15736.27,15559.2,15647.03,267071933
2019-02-26,NIFTY50,15676.44,15828.23,15652.52,15786.61,196083946
2019-02-27,NIFTY50,15814.94,15844.97,15627.51,15667.34,303580018
2019-02-28,NIFTY50,15694.73,15738.16,15627.34,15703.96,322820372
2019-03-01,NIFTY50,15710.61,16197.91,15648.18,16116.54,226472449
2019-03-04,NIFTY50,16099.76,16209.17,16069.89,16155.59,353160804
2019-03-05,NIFTY50,16157.85,16180.76,16092.62,16135.45,156145873
2019-03-06,NIFTY50,16166.3,16191.09,16081.85,16090.57,284100648
2019-03-07,NIFTY50,16068.7,16291.66,16038.12,16248.87,404342473
2019-03-08,NIFTY50,16221.58,16316.16,16173.73,16240.21,373688786
2019-03-11,NIFTY50,16235.17,16324.64,16207.81,16217.58,239374029
2019-03-12,NIFTY50,16207.97,16266.52,16015.91,16094.46,350138300
2019-03-13,NIFTY50,16065.62,16353.93,16004.88,16291.21,250333496
2019-03-14,NIFTY50,16278.54,16517.84,16267.72,16460.97,313599116
2019-03-15,NIFTY50,16482.74,16721.13,16398.98,16644.92,411665025
2019-03-18,NIFTY50,16643.48,16716.89,16580.9,16606.88,333315866
2019-03-19,NIFTY50,16601.2,16665.97,16513.9,16647.8,277187385
2019-03-20,NIFTY50,16651.7,17153.81,16628.85,17091.05,250425153
2019-03-21,NIFTY50,17104.81,17127.94,17063.65,17110.62,384618513
